price_usd,property_type,property_subtype,location_key,country,province,city,neighborhood,effective_area_sqm,covered_area_sqm,total_area_sqm,uncovered_area_sqm,bedrooms,bathrooms,total_rooms,toilets,bathroom_ratio,parking_spaces,has_parking,floor_number,floors_in_building,is_high_floor,age_years,expenses_usd,amenity_count,is_apartment,is_house,is_new_construction,is_under_construction,has_balcony,has_terrace,has_garden,has_patio,has_pool,has_elevator,has_security,has_storage_room,has_laundry_room,has_air_conditioning,has_heating,has_grill,pets_allowed
167000,Apartment,,UY | sobre Guaná entre Eduardo Acevedo y Juan D. Jackson | Cordón Sur,UY,,sobre Guaná entre Eduardo Acevedo y Juan D. Jackson,Cordón Sur,35,35,,,1,1,,,1.0,,0,8,,0,,150,18,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
160000,Apartment,,UY,UY,,,,53,53,,,2,1,,,0.5,,0,10,,1,,145,22,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0
172000,Apartment,,UY,UY,,,,57,57,,,2,1,,,0.5,,0,,,0,,165,18,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
111000,Apartment,Studio,UY,UY,,,,33,33,,,0,1,,,1.0,,0,10,,1,,77,14,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
115000,Apartment,,UY,UY,,,,33,33,,,2,1,,,0.5,,0,13,,1,,,17,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
143000,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,13,,1,,,17,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
172000,Apartment,,UY,UY,,,,78,78,,,2,1,,,0.5,,0,13,,1,,,17,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
111000,Apartment,,UY,UY,,,,33,33,,,2,1,,,0.5,,0,13,,1,,,17,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
191000,Apartment,,UY,UY,,,,78,78,,,2,1,,,0.5,,0,13,,1,,,17,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0
141560,Apartment,,UY,UY,,,,49,49,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
138780,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
160820,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
160820,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,9,,1,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
155260,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
152260,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
150440,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
150440,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
153550,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
156860,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
156860,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
147550,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
108500,Apartment,,UY,UY,,,,33,33,33,,1,1,,,1.0,,0,4,,0,,80,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
118965,Apartment,,UY,UY,,,,47,47,,,1,1,,,1.0,,0,7,,0,,,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
218068,Apartment,,UY,UY,,,,74,74,68,,3,2,,,0.67,,0,,,0,,288,17,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1
166000,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,112,16,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
95000,Apartment,,UY,UY,,,,45,45,,,1,1,,,1.0,,0,2,,0,,95,13,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
132000,Apartment,,UY,UY,,,,49,49,,,1,1,,,1.0,,0,,,0,,,14,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
187200,Apartment,,UY,UY,,,,48,48,48,,1,1,,,1.0,10,1,5,,0,,,18,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0
170000,Apartment,,UY,UY,,,,47,47,47,,1,1,,,1.0,10,1,5,,0,,,17,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
138282,Apartment,,UY,UY,,,,44,44,,,1,1,,,1.0,,0,8,,0,,100,15,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
128000,Apartment,,UY,UY,,,,44,44,,,1,1,,,1.0,,0,2,,0,,100,15,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
147692,Apartment,,UY | una joya de menos de 1 año de antigüedad | venta,UY,,una joya de menos de 1 año de antigüedad,venta,48,48,,,1,1,,,1.0,,0,,,0,1,202,11,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
175000,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1
148500,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,,19,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
153500,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,,19,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
151000,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,,19,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
166094,Apartment,,UY | listo para ser su nuevo hogar. Con una antigüedad menor a un año | este espectacular apartamento a estrenar,UY,,listo para ser su nuevo hogar. Con una antigüedad menor a un año,este espectacular apartamento a estrenar,62,62,,,2,1,,,0.5,,0,,,0,1,223,12,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
218068,Apartment,,UY,UY,,,,78,78,,,3,2,,,0.67,,0,1,,0,1,337,11,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0
259971,Apartment,,UY,UY,,,,88,88,,,3,2,,,0.67,,0,,,0,,300,21,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
152900,Apartment,,UY,UY,,,,34,34,,,1,1,,,1.0,,0,,,0,,,15,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
218000,Apartment,,UY,UY,,,,56,56,,,2,1,,,0.5,,0,,,0,,138,15,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0
168000,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,138,21,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
310000,Apartment,,UY,UY,,,,60,60,,,2,2,,,1.0,,0,,,0,,261,17,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0
199000,Apartment,,UY,UY,,,,63,63,,,2,2,,,1.0,,0,,,0,,325,17,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
215000,Apartment,,UY,UY,,,,77,77,,,3,2,,,0.67,,0,,,0,9,275,16,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,0
370000,Apartment,,UY,UY,,,,105,105,,,3,2,,,0.67,,0,,,0,,338,18,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0
543000,Apartment,,UY,UY,,,,104,104,,,3,1,,,0.33,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
67500,Apartment,,UY | con conectividad hacia todo Montevideo. A cu | plena zona comercial,UY,,con conectividad hacia todo Montevideo. A cu,plena zona comercial,33,33,,,1,1,,,1.0,,0,,,0,,50,15,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
440000,Apartment,,UY,UY,,,,121,121,,,3,3,,,1.0,,0,,,0,9,175,21,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
210000,Apartment,,UY,UY,,,,70,70,70,,2,1,,,0.5,,0,,,0,,155,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
175900,Apartment,,UY,UY,,,,47,47,,,1,1,,,1.0,,0,13,,1,,,15,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
364000,Apartment,,UY,UY,,,,85,85,,,2,1,,,0.5,,0,13,,1,,,15,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
319316,Apartment,,UY,UY,,,,70,70,,,2,1,,,0.5,,0,3,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
262000,Apartment,,UY,UY,,,,54,54,,,2,1,,,0.5,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
169316,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,3,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
220000,Apartment,,UY,UY,,,,60,60,,,1,1,,,1.0,,0,,,0,,150,14,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
187000,Apartment,,UY,UY,,,,62,62,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
330000,Apartment,,UY,UY,,,,81,81,88,,2,2,,,1.0,1,1,,,0,,375,20,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1
319316,Apartment,,UY,UY,,,,70,70,,,2,1,,,0.5,,0,4,,0,,,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
195000,Apartment,,UY,UY,,,,51,51,,,1,1,,,1.0,,0,6,,0,,125,11,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
249000,Apartment,,UY,UY,,,,62,62,,,1,1,,,1.0,,0,5,,0,1,150,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
108500,Apartment,,UY,UY,,,,31,31,,,2,1,,,0.5,,0,5,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
160850,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,,17,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
157950,Apartment,,UY,UY,,,,39,39,,,1,1,,,1.0,,0,,,0,,,17,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
230000,Apartment,,UY,UY,,,,55,55,,,2,2,,,1.0,,0,,,0,,240,17,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
248900,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
445000,Apartment,,UY,UY,,,,120,120,120,,3,3,,,1.0,,0,,,0,,162,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
455000,Apartment,,UY,UY,,,,120,120,,,3,3,,,1.0,,0,2,,0,,250,24,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
455000,Apartment,,UY,UY,,,,120,120,130,,3,3,,,1.0,,0,,,0,,450,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
195000,Apartment,,UY,UY,,,,39,39,,,1,1,,,1.0,,0,,,0,,150,18,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
590000,Apartment,,UY,UY,,,,160,160,160,,3,3,,,1.0,2,1,,,0,,500,22,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0
319316,Apartment,,UY,UY,,,,70,70,,,2,1,,,0.5,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
164650,Apartment,,UY | Montero y Coronel Mora | el corazón de Punta Carretas,UY,,Montero y Coronel Mora,el corazón de Punta Carretas,38,38,,,1,2,,,2.0,,0,4,,0,,,11,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
330000,Apartment,,UY,UY,,,,87,87,,,2,2,,,1.0,,0,11,,1,,,16,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
625000,Apartment,,UY,UY,,,,170,170,,,3,2,,,0.67,,0,,,0,30,1000,19,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0
166263,Apartment,,UY,UY,,,,39,39,,,1,1,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
164650,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
164650,Apartment,,UY,UY,,,,38,38,,,1,2,,,2.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
173368,Apartment,,UY,UY,,,,35,35,,,1,1,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
157950,Apartment,,UY,UY,,,,39,39,,,1,1,,,1.0,,0,4,,0,,,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
113000,Apartment,Studio,UY,UY,,,,29,29,,,0,1,,,1.0,,0,11,,1,,,10,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
1100000,Apartment,Duplex,UY,UY,,,,300,300,,,3,5,,,1.67,,0,,,0,16,625,18,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
118110,Apartment,,UY | Precio contado | TORRE 2,UY,,Precio contado,TORRE 2,36,36,36,,1,1,,,1.0,,0,,,0,,122,16,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
173680,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,,,0,,,18,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0
151840,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,12,,1,,,13,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
173680,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,2,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
145000,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
170990,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,12,,1,,,13,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
168900,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,12,,1,,,13,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
176800,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,3,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
186160,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,6,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
147680,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,9,,1,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
139900,Apartment,Duplex,UY | entre Acevedo Díaz y Cufré | régimen de cooperativa de propietarios. Ubicado sobre calle Mburucuyá,UY,,entre Acevedo Díaz y Cufré,régimen de cooperativa de propietarios. Ubicado sobre calle Mburucuyá,60,60,,,2,1,,,0.5,,0,,,0,,155,15,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
238000,Apartment,,UY,UY,,,,60,60,,,3,1,,,0.33,,0,,,0,,138,18,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
89000,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,,11,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
125600,Apartment,,UY,UY,,,,66,66,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
176237,Apartment,,UY,UY,,,,58,58,,,2,1,,,0.5,,0,,,0,,,9,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
168000,Apartment,,UY,UY,,,,57,57,,,2,1,,,0.5,,0,,,0,,,11,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
125000,Apartment,,UY,UY,,,,37,37,,,1,1,,,1.0,,0,,,0,,3500,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
159615,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,11,,1,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
148400,Apartment,,UY,UY,,,,43,43,,,1,1,,,1.0,,0,11,,1,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
215340,Apartment,,UY,UY,,,,60,60,,,2,1,,,0.5,,0,11,,1,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
680000,Apartment,,UY,UY,,,,222,222,,,3,3,,,1.0,2,1,,,0,,992,23,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0
115000,Apartment,Studio,UY,UY,,,,32,32,,,0,1,,,1.0,,0,9,,1,,88,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
145196,Apartment,,UY,UY,,,,55,55,,,1,1,,,1.0,,0,,,0,,,11,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
148986,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
114497,Apartment,,UY,UY,,,,31,31,,,,1,,,1.0,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
124468,Apartment,,UY,UY,,,,33,33,,,,1,,,1.0,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
114497,Apartment,Studio,UY,UY,,,,32,32,,,0,1,,,1.0,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
142496,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
155969,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
225596,Apartment,,UY,UY,,,,60,60,,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
149500,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,,125,15,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0
128861,Apartment,Studio,UY,UY,,,,32,32,,,0,1,,,1.0,,0,,,0,,,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
122798,Apartment,Studio,UY,UY,,,,32,32,,,0,1,,,1.0,,0,,,0,,,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
122119,Apartment,Studio,UY,UY,,,,32,32,,,0,1,,,1.0,,0,,,0,,,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
152500,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
195000,Apartment,,UY,UY,,,,79,79,,,2,1,,,0.5,,0,,,0,,,9,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
147200,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,11,,1,,,19,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
140800,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,11,,1,,,19,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
145000,Apartment,,UY,UY,,,,50,50,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
135000,Apartment,,UY,UY,,,,53,53,,,1,1,,,1.0,,0,,,0,,75,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
135000,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
125000,Apartment,,UY,UY,,,,36,36,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
129000,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
154900,Apartment,,UY,UY,,,,47,47,,,2,1,,,0.5,,0,,,0,,112,20,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1
114900,Apartment,,UY,UY,,,,56,56,,,2,1,,,0.5,,0,,,0,,66,15,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
155000,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
142500,Apartment,,UY,UY,,,,104,104,105,,3,2,,,0.67,,0,,,0,,70,11,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
176000,Apartment,,UY,UY,,,,92,92,,,2,1,,,0.5,,0,,,0,,,15,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
116000,Apartment,Studio,UY,UY,,,,35,35,,,0,1,,,1.0,,0,11,,1,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
125550,Apartment,Studio,UY,UY,,,,50,50,,,0,1,,,1.0,,0,,,0,,62,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
250000,Apartment,,UY,UY,,,,66,66,,,3,1,,,0.33,,0,12,,1,2,220,12,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
256000,Apartment,Penthouse,UY,UY,,,,60,60,,,2,1,,,0.5,,0,11,,1,,,19,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
289000,Apartment,Penthouse,UY,UY,,,,75,75,,,3,2,,,0.67,,0,11,,1,,,19,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
140000,Apartment,,UY,UY,,,,35,35,41,,1,1,,,1.0,,0,,,0,,158,17,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
124700,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
135200,Apartment,,UY,UY,,,,45,45,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
180000,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,,,0,,,13,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
133300,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,,13,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0
171000,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
158163,Apartment,,UY,UY,,,,45,45,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
147680,Apartment,,UY,UY,,,,45,45,,,1,1,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
189280,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
140800,Apartment,,UY,UY,,,,36,36,,,1,1,,,1.0,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
143000,Apartment,,UY,UY,,,,36,36,,,1,1,,,1.0,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
256000,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
168990,Apartment,,UY,UY,,,,63,63,,,2,1,,,0.5,,0,22,,1,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
289000,Apartment,,UY,UY,,,,66,66,,,3,2,,,0.67,,0,,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
116000,Apartment,Studio,UY,UY,,,,26,26,,,0,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
145000,Apartment,,UY,UY,,,,150,150,62,,1,1,,,1.0,,0,,,0,,,15,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0
178666,Apartment,,UY | ideal para quienes buscan comodidad y estilo en el centro de la ciudad | MET City,UY,,ideal para quienes buscan comodidad y estilo en el centro de la ciudad,MET City,56,56,,,2,1,,,0.5,,0,,,0,,,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
142496,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,10,,1,,,14,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
143054,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,1,,0,,,19,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
172000,Apartment,,UY,UY,,,,54,54,6,,2,1,,,0.5,,0,7,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
143054,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,10,,1,,,14,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
148905,Apartment,,UY,UY,,,,39,39,,,1,1,,,1.0,,0,1,,0,,,19,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
148000,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,2,,0,1,,16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
156000,Apartment,Duplex,UY,UY,,,,44,44,,,1,1,,,1.0,,0,2,,0,,,16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
153000,Apartment,,UY,UY,,,,51,51,,,1,1,,,1.0,,0,2,,0,,,16,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
126000,Apartment,,UY,UY,,,,58,58,,,2,2,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
128000,Apartment,,UY,UY,,,,40,40,,,1,1,,,1.0,,0,,,0,1,100,12,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
185000,Apartment,,UY,UY,,,,55,55,77,,2,1,,,0.5,,0,11,,1,1,125,20,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0
165130,Apartment,Penthouse,UY,UY,,,,55,55,6,,2,1,3,,0.5,,0,11,,1,,,17,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0
183162,Apartment,,UY,UY,,,,55,55,55,,2,1,3,,0.5,,0,11,,1,,,22,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0
